factType,organizationId,organizationName,deviceId,deviceName,gatewayId,gatewayName,variableName,displayName,unit,value,timestamp,alarmState,status,text
alarm,31a45db8-ceab-bc59-3d5b-7ca528c2c637,Riverdale Manufacturing,440e66a4-0438-0f8d-e300-f686285fe89e,Compressor Bank Meter,,,CurrentA,Overcurrent Phase A,,42.5,2026-08-05T06:00:00.000Z,RESOLVED,PROCESSED,"Alarm ""Overcurrent Phase A"" on Compressor Bank Meter (Riverdale Manufacturing): CurrentA GT 40, value=42.5, state=RESOLVED, process=PROCESSED, at 2026-08-05T06:00:00.000Z."
alarm,31a45db8-ceab-bc59-3d5b-7ca528c2c637,Riverdale Manufacturing,91311ab0-8211-0ab2-8073-871b4d42ee7e,Press Line Meter B,,,CurrentImbalance,Current Imbalance High,,6.8,2026-08-04T10:00:00.000Z,RESOLVED,PROCESSED,"Alarm ""Current Imbalance High"" on Press Line Meter B (Riverdale Manufacturing): CurrentImbalance GT 6, value=6.8, state=RESOLVED, process=PROCESSED, at 2026-08-04T10:00:00.000Z."
alarm,31a45db8-ceab-bc59-3d5b-7ca528c2c637,Riverdale Manufacturing,e1d0b3f2-d71e-18f3-fd40-218b43949ab9,Cold Storage Meter,,,CurrentA,Overcurrent Phase A,,41.1,2026-08-06T09:12:00.000Z,ACTIVE,UNPROCESSED,"Alarm ""Overcurrent Phase A"" on Cold Storage Meter (Riverdale Manufacturing): CurrentA GT 40, value=41.1, state=ACTIVE, process=UNPROCESSED, at 2026-08-06T09:12:00.000Z."
alarm,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,50721269-e628-a519-53b1-711cf83e4517,Energy Meter 003,,,PowerFactor,Low Power Factor,,0.76,2026-08-03T10:00:00.000Z,RESOLVED,PROCESSED,"Alarm ""Low Power Factor"" on Energy Meter 003 (Greenfield Energy Co): PowerFactor LT 0.80, value=0.76, state=RESOLVED, process=PROCESSED, at 2026-08-03T10:00:00.000Z."
alarm,31a45db8-ceab-bc59-3d5b-7ca528c2c637,Riverdale Manufacturing,7bb68f35-07b1-9833-0a95-312b35acaec6,Paint Shop Meter,,,CurrentA,Overcurrent Phase A,,43,2026-08-06T00:00:00.000Z,ACTIVE,UNPROCESSED,"Alarm ""Overcurrent Phase A"" on Paint Shop Meter (Riverdale Manufacturing): CurrentA GT 40, value=43, state=ACTIVE, process=UNPROCESSED, at 2026-08-06T00:00:00.000Z."
alarm,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,e2d4bff1-5241-8f08-bb25-702cef45696c,Energy Meter 005,,,VoltageA,Overvoltage Phase A,,247,2026-08-02T10:00:00.000Z,RESOLVED,PROCESSED,"Alarm ""Overvoltage Phase A"" on Energy Meter 005 (Greenfield Energy Co): VoltageA GT 245, value=247, state=RESOLVED, process=PROCESSED, at 2026-08-02T10:00:00.000Z."
energy_interval,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,a0a447f8-db0a-2d48-0e7b-e8b8f43c52e9,Energy Meter 001,,,PowerConsumption,Daily Energy Consumption,kWh,13.93,2026-08-06T00:00:00.000Z,,,Energy Meter 001 (Greenfield Energy Co) consumed 13.93 kWh (cost 445.39 PKR) from 2026-08-05T00:00:00.000Z to 2026-08-06T00:00:00.000Z.
energy_interval,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,a0a447f8-db0a-2d48-0e7b-e8b8f43c52e9,Energy Meter 001,,,PowerConsumption,Daily Energy Consumption,kWh,17.61,2026-08-05T00:00:00.000Z,,,Energy Meter 001 (Greenfield Energy Co) consumed 17.61 kWh (cost 562.16 PKR) from 2026-08-04T00:00:00.000Z to 2026-08-05T00:00:00.000Z.
energy_interval,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,a0a447f8-db0a-2d48-0e7b-e8b8f43c52e9,Energy Meter 001,,,PowerConsumption,Daily Energy Consumption,kWh,15.39,2026-08-04T00:00:00.000Z,,,Energy Meter 001 (Greenfield Energy Co) consumed 15.39 kWh (cost 479.69 PKR) from 2026-08-03T00:00:00.000Z to 2026-08-04T00:00:00.000Z.
energy_interval,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,ad0e1a81-3899-cf0d-3834-b15139c91c27,Energy Meter 002,,,PowerConsumption,Daily Energy Consumption,kWh,17.99,2026-08-06T00:00:00.000Z,,,Energy Meter 002 (Greenfield Energy Co) consumed 17.99 kWh (cost 552.41 PKR) from 2026-08-05T00:00:00.000Z to 2026-08-06T00:00:00.000Z.
energy_interval,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,ad0e1a81-3899-cf0d-3834-b15139c91c27,Energy Meter 002,,,PowerConsumption,Daily Energy Consumption,kWh,16.88,2026-08-05T00:00:00.000Z,,,Energy Meter 002 (Greenfield Energy Co) consumed 16.88 kWh (cost 511.88 PKR) from 2026-08-04T00:00:00.000Z to 2026-08-05T00:00:00.000Z.
energy_interval,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,ad0e1a81-3899-cf0d-3834-b15139c91c27,Energy Meter 002,,,PowerConsumption,Daily Energy Consumption,kWh,16.17,2026-08-04T00:00:00.000Z,,,Energy Meter 002 (Greenfield Energy Co) consumed 16.17 kWh (cost 490.59 PKR) from 2026-08-03T00:00:00.000Z to 2026-08-04T00:00:00.000Z.
energy_interval,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,50721269-e628-a519-53b1-711cf83e4517,Energy Meter 003,,,PowerConsumption,Daily Energy Consumption,kWh,18.6,2026-08-06T00:00:00.000Z,,,Energy Meter 003 (Greenfield Energy Co) consumed 18.6 kWh (cost 529.1 PKR) from 2026-08-05T00:00:00.000Z to 2026-08-06T00:00:00.000Z.
energy_interval,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,50721269-e628-a519-53b1-711cf83e4517,Energy Meter 003,,,PowerConsumption,Daily Energy Consumption,kWh,21.34,2026-08-05T00:00:00.000Z,,,Energy Meter 003 (Greenfield Energy Co) consumed 21.34 kWh (cost 617.96 PKR) from 2026-08-04T00:00:00.000Z to 2026-08-05T00:00:00.000Z.
energy_interval,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,50721269-e628-a519-53b1-711cf83e4517,Energy Meter 003,,,PowerConsumption,Daily Energy Consumption,kWh,19.4,2026-08-04T00:00:00.000Z,,,Energy Meter 003 (Greenfield Energy Co) consumed 19.4 kWh (cost 553.97 PKR) from 2026-08-03T00:00:00.000Z to 2026-08-04T00:00:00.000Z.
energy_interval,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,0d2db7e0-e983-f028-eb93-08da6e8c362c,Energy Meter 004,,,PowerConsumption,Daily Energy Consumption,kWh,20.37,2026-08-06T00:00:00.000Z,,,Energy Meter 004 (Greenfield Energy Co) consumed 20.37 kWh (cost 641.41 PKR) from 2026-08-05T00:00:00.000Z to 2026-08-06T00:00:00.000Z.
energy_interval,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,0d2db7e0-e983-f028-eb93-08da6e8c362c,Energy Meter 004,,,PowerConsumption,Daily Energy Consumption,kWh,21.48,2026-08-05T00:00:00.000Z,,,Energy Meter 004 (Greenfield Energy Co) consumed 21.48 kWh (cost 611.74 PKR) from 2026-08-04T00:00:00.000Z to 2026-08-05T00:00:00.000Z.
energy_interval,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,0d2db7e0-e983-f028-eb93-08da6e8c362c,Energy Meter 004,,,PowerConsumption,Daily Energy Consumption,kWh,20.37,2026-08-04T00:00:00.000Z,,,Energy Meter 004 (Greenfield Energy Co) consumed 20.37 kWh (cost 580.45 PKR) from 2026-08-03T00:00:00.000Z to 2026-08-04T00:00:00.000Z.
energy_interval,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,e2d4bff1-5241-8f08-bb25-702cef45696c,Energy Meter 005,,,PowerConsumption,Daily Energy Consumption,kWh,24.17,2026-08-06T00:00:00.000Z,,,Energy Meter 005 (Greenfield Energy Co) consumed 24.17 kWh (cost 701.92 PKR) from 2026-08-05T00:00:00.000Z to 2026-08-06T00:00:00.000Z.
energy_interval,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,e2d4bff1-5241-8f08-bb25-702cef45696c,Energy Meter 005,,,PowerConsumption,Daily Energy Consumption,kWh,21.29,2026-08-05T00:00:00.000Z,,,Energy Meter 005 (Greenfield Energy Co) consumed 21.29 kWh (cost 659.72 PKR) from 2026-08-04T00:00:00.000Z to 2026-08-05T00:00:00.000Z.
energy_interval,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,e2d4bff1-5241-8f08-bb25-702cef45696c,Energy Meter 005,,,PowerConsumption,Daily Energy Consumption,kWh,23.48,2026-08-04T00:00:00.000Z,,,Energy Meter 005 (Greenfield Energy Co) consumed 23.48 kWh (cost 748.17 PKR) from 2026-08-03T00:00:00.000Z to 2026-08-04T00:00:00.000Z.
energy_interval,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,1f760f66-0ee2-5f4c-2f8f-7c6c3da709c3,HVAC Meter North,,,PowerConsumption,Daily Energy Consumption,kWh,23.64,2026-08-06T00:00:00.000Z,,,HVAC Meter North (Greenfield Energy Co) consumed 23.64 kWh (cost 737.2 PKR) from 2026-08-05T00:00:00.000Z to 2026-08-06T00:00:00.000Z.
energy_interval,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,1f760f66-0ee2-5f4c-2f8f-7c6c3da709c3,HVAC Meter North,,,PowerConsumption,Daily Energy Consumption,kWh,25.05,2026-08-05T00:00:00.000Z,,,HVAC Meter North (Greenfield Energy Co) consumed 25.05 kWh (cost 722.86 PKR) from 2026-08-04T00:00:00.000Z to 2026-08-05T00:00:00.000Z.
energy_interval,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,1f760f66-0ee2-5f4c-2f8f-7c6c3da709c3,HVAC Meter North,,,PowerConsumption,Daily Energy Consumption,kWh,24.84,2026-08-04T00:00:00.000Z,,,HVAC Meter North (Greenfield Energy Co) consumed 24.84 kWh (cost 768.37 PKR) from 2026-08-03T00:00:00.000Z to 2026-08-04T00:00:00.000Z.
energy_interval,31a45db8-ceab-bc59-3d5b-7ca528c2c637,Riverdale Manufacturing,5740cbe5-bac2-1d22-7f9c-e298a8ffc9b8,Press Line Meter A,,,PowerConsumption,Daily Energy Consumption,kWh,26.84,2026-08-06T00:00:00.000Z,,,Press Line Meter A (Riverdale Manufacturing) consumed 26.84 kWh (cost 810.54 PKR) from 2026-08-05T00:00:00.000Z to 2026-08-06T00:00:00.000Z.
energy_interval,31a45db8-ceab-bc59-3d5b-7ca528c2c637,Riverdale Manufacturing,5740cbe5-bac2-1d22-7f9c-e298a8ffc9b8,Press Line Meter A,,,PowerConsumption,Daily Energy Consumption,kWh,26.3,2026-08-05T00:00:00.000Z,,,Press Line Meter A (Riverdale Manufacturing) consumed 26.3 kWh (cost 787.61 PKR) from 2026-08-04T00:00:00.000Z to 2026-08-05T00:00:00.000Z.
energy_interval,31a45db8-ceab-bc59-3d5b-7ca528c2c637,Riverdale Manufacturing,5740cbe5-bac2-1d22-7f9c-e298a8ffc9b8,Press Line Meter A,,,PowerConsumption,Daily Energy Consumption,kWh,26.55,2026-08-04T00:00:00.000Z,,,Press Line Meter A (Riverdale Manufacturing) consumed 26.55 kWh (cost 806.86 PKR) from 2026-08-03T00:00:00.000Z to 2026-08-04T00:00:00.000Z.
energy_interval,31a45db8-ceab-bc59-3d5b-7ca528c2c637,Riverdale Manufacturing,91311ab0-8211-0ab2-8073-871b4d42ee7e,Press Line Meter B,,,PowerConsumption,Daily Energy Consumption,kWh,26.89,2026-08-06T00:00:00.000Z,,,Press Line Meter B (Riverdale Manufacturing) consumed 26.89 kWh (cost 843.37 PKR) from 2026-08-05T00:00:00.000Z to 2026-08-06T00:00:00.000Z.
energy_interval,31a45db8-ceab-bc59-3d5b-7ca528c2c637,Riverdale Manufacturing,91311ab0-8211-0ab2-8073-871b4d42ee7e,Press Line Meter B,,,PowerConsumption,Daily Energy Consumption,kWh,29.23,2026-08-05T00:00:00.000Z,,,Press Line Meter B (Riverdale Manufacturing) consumed 29.23 kWh (cost 821.42 PKR) from 2026-08-04T00:00:00.000Z to 2026-08-05T00:00:00.000Z.
energy_interval,31a45db8-ceab-bc59-3d5b-7ca528c2c637,Riverdale Manufacturing,91311ab0-8211-0ab2-8073-871b4d42ee7e,Press Line Meter B,,,PowerConsumption,Daily Energy Consumption,kWh,28.1,2026-08-04T00:00:00.000Z,,,Press Line Meter B (Riverdale Manufacturing) consumed 28.1 kWh (cost 871.28 PKR) from 2026-08-03T00:00:00.000Z to 2026-08-04T00:00:00.000Z.
energy_interval,31a45db8-ceab-bc59-3d5b-7ca528c2c637,Riverdale Manufacturing,440e66a4-0438-0f8d-e300-f686285fe89e,Compressor Bank Meter,,,PowerConsumption,Daily Energy Consumption,kWh,28.67,2026-08-06T00:00:00.000Z,,,Compressor Bank Meter (Riverdale Manufacturing) consumed 28.67 kWh (cost 849.47 PKR) from 2026-08-05T00:00:00.000Z to 2026-08-06T00:00:00.000Z.
energy_interval,31a45db8-ceab-bc59-3d5b-7ca528c2c637,Riverdale Manufacturing,440e66a4-0438-0f8d-e300-f686285fe89e,Compressor Bank Meter,,,PowerConsumption,Daily Energy Consumption,kWh,29.29,2026-08-05T00:00:00.000Z,,,Compressor Bank Meter (Riverdale Manufacturing) consumed 29.29 kWh (cost 879.06 PKR) from 2026-08-04T00:00:00.000Z to 2026-08-05T00:00:00.000Z.
energy_interval,31a45db8-ceab-bc59-3d5b-7ca528c2c637,Riverdale Manufacturing,440e66a4-0438-0f8d-e300-f686285fe89e,Compressor Bank Meter,,,PowerConsumption,Daily Energy Consumption,kWh,29.92,2026-08-04T00:00:00.000Z,,,Compressor Bank Meter (Riverdale Manufacturing) consumed 29.92 kWh (cost 950.78 PKR) from 2026-08-03T00:00:00.000Z to 2026-08-04T00:00:00.000Z.
energy_interval,31a45db8-ceab-bc59-3d5b-7ca528c2c637,Riverdale Manufacturing,7bb68f35-07b1-9833-0a95-312b35acaec6,Paint Shop Meter,,,PowerConsumption,Daily Energy Consumption,kWh,32.07,2026-08-06T00:00:00.000Z,,,Paint Shop Meter (Riverdale Manufacturing) consumed 32.07 kWh (cost 1014.72 PKR) from 2026-08-05T00:00:00.000Z to 2026-08-06T00:00:00.000Z.
energy_interval,31a45db8-ceab-bc59-3d5b-7ca528c2c637,Riverdale Manufacturing,7bb68f35-07b1-9833-0a95-312b35acaec6,Paint Shop Meter,,,PowerConsumption,Daily Energy Consumption,kWh,33.21,2026-08-05T00:00:00.000Z,,,Paint Shop Meter (Riverdale Manufacturing) consumed 33.21 kWh (cost 965.42 PKR) from 2026-08-04T00:00:00.000Z to 2026-08-05T00:00:00.000Z.
energy_interval,31a45db8-ceab-bc59-3d5b-7ca528c2c637,Riverdale Manufacturing,7bb68f35-07b1-9833-0a95-312b35acaec6,Paint Shop Meter,,,PowerConsumption,Daily Energy Consumption,kWh,32.52,2026-08-04T00:00:00.000Z,,,Paint Shop Meter (Riverdale Manufacturing) consumed 32.52 kWh (cost 929.18 PKR) from 2026-08-03T00:00:00.000Z to 2026-08-04T00:00:00.000Z.
energy_interval,31a45db8-ceab-bc59-3d5b-7ca528c2c637,Riverdale Manufacturing,77d1f9a2-f1c3-5104-6e19-f489ad2a9353,Warehouse Main Meter,,,PowerConsumption,Daily Energy Consumption,kWh,34.62,2026-08-06T00:00:00.000Z,,,Warehouse Main Meter (Riverdale Manufacturing) consumed 34.62 kWh (cost 1024.7 PKR) from 2026-08-05T00:00:00.000Z to 2026-08-06T00:00:00.000Z.
energy_interval,31a45db8-ceab-bc59-3d5b-7ca528c2c637,Riverdale Manufacturing,77d1f9a2-f1c3-5104-6e19-f489ad2a9353,Warehouse Main Meter,,,PowerConsumption,Daily Energy Consumption,kWh,32.2,2026-08-05T00:00:00.000Z,,,Warehouse Main Meter (Riverdale Manufacturing) consumed 32.2 kWh (cost 1003.11 PKR) from 2026-08-04T00:00:00.000Z to 2026-08-05T00:00:00.000Z.
energy_interval,31a45db8-ceab-bc59-3d5b-7ca528c2c637,Riverdale Manufacturing,77d1f9a2-f1c3-5104-6e19-f489ad2a9353,Warehouse Main Meter,,,PowerConsumption,Daily Energy Consumption,kWh,34.7,2026-08-04T00:00:00.000Z,,,Warehouse Main Meter (Riverdale Manufacturing) consumed 34.7 kWh (cost 976.24 PKR) from 2026-08-03T00:00:00.000Z to 2026-08-04T00:00:00.000Z.
energy_interval,31a45db8-ceab-bc59-3d5b-7ca528c2c637,Riverdale Manufacturing,e1d0b3f2-d71e-18f3-fd40-218b43949ab9,Cold Storage Meter,,,PowerConsumption,Daily Energy Consumption,kWh,35.83,2026-08-06T00:00:00.000Z,,,Cold Storage Meter (Riverdale Manufacturing) consumed 35.83 kWh (cost 1063.25 PKR) from 2026-08-05T00:00:00.000Z to 2026-08-06T00:00:00.000Z.
energy_interval,31a45db8-ceab-bc59-3d5b-7ca528c2c637,Riverdale Manufacturing,e1d0b3f2-d71e-18f3-fd40-218b43949ab9,Cold Storage Meter,,,PowerConsumption,Daily Energy Consumption,kWh,34.83,2026-08-05T00:00:00.000Z,,,Cold Storage Meter (Riverdale Manufacturing) consumed 34.83 kWh (cost 1028.91 PKR) from 2026-08-04T00:00:00.000Z to 2026-08-05T00:00:00.000Z.
energy_interval,31a45db8-ceab-bc59-3d5b-7ca528c2c637,Riverdale Manufacturing,e1d0b3f2-d71e-18f3-fd40-218b43949ab9,Cold Storage Meter,,,PowerConsumption,Daily Energy Consumption,kWh,35.73,2026-08-04T00:00:00.000Z,,,Cold Storage Meter (Riverdale Manufacturing) consumed 35.73 kWh (cost 1066.26 PKR) from 2026-08-03T00:00:00.000Z to 2026-08-04T00:00:00.000Z.
historical_reading,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,a0a447f8-db0a-2d48-0e7b-e8b8f43c52e9,Energy Meter 001,,,VoltageA,VoltageA,V,228.82,2026-08-06T10:00:00.000Z,,,"At 2026-08-06T10:00:00.000Z, Energy Meter 001 (Greenfield Energy Co) VoltageA=228.82 V."
historical_reading,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,a0a447f8-db0a-2d48-0e7b-e8b8f43c52e9,Energy Meter 001,,,ActivePower,ActivePower,kW,4.73,2026-08-06T10:00:00.000Z,,,"At 2026-08-06T10:00:00.000Z, Energy Meter 001 (Greenfield Energy Co) ActivePower=4.73 kW."
historical_reading,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,a0a447f8-db0a-2d48-0e7b-e8b8f43c52e9,Energy Meter 001,,,PowerFactor,PowerFactor,ratio,0.85,2026-08-06T10:00:00.000Z,,,"At 2026-08-06T10:00:00.000Z, Energy Meter 001 (Greenfield Energy Co) PowerFactor=0.85 ratio."
historical_reading,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,a0a447f8-db0a-2d48-0e7b-e8b8f43c52e9,Energy Meter 001,,,PowerConsumption,PowerConsumption,kWh,8.7,2026-08-06T10:00:00.000Z,,,"At 2026-08-06T10:00:00.000Z, Energy Meter 001 (Greenfield Energy Co) PowerConsumption=8.7 kWh."
historical_reading,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,a0a447f8-db0a-2d48-0e7b-e8b8f43c52e9,Energy Meter 001,,,VoltageA,VoltageA,V,230.75,2026-08-06T09:00:00.000Z,,,"At 2026-08-06T09:00:00.000Z, Energy Meter 001 (Greenfield Energy Co) VoltageA=230.75 V."
historical_reading,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,a0a447f8-db0a-2d48-0e7b-e8b8f43c52e9,Energy Meter 001,,,ActivePower,ActivePower,kW,5.22,2026-08-06T09:00:00.000Z,,,"At 2026-08-06T09:00:00.000Z, Energy Meter 001 (Greenfield Energy Co) ActivePower=5.22 kW."
historical_reading,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,a0a447f8-db0a-2d48-0e7b-e8b8f43c52e9,Energy Meter 001,,,PowerFactor,PowerFactor,ratio,0.86,2026-08-06T09:00:00.000Z,,,"At 2026-08-06T09:00:00.000Z, Energy Meter 001 (Greenfield Energy Co) PowerFactor=0.86 ratio."
historical_reading,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,a0a447f8-db0a-2d48-0e7b-e8b8f43c52e9,Energy Meter 001,,,PowerConsumption,PowerConsumption,kWh,8.78,2026-08-06T09:00:00.000Z,,,"At 2026-08-06T09:00:00.000Z, Energy Meter 001 (Greenfield Energy Co) PowerConsumption=8.78 kWh."
historical_reading,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,a0a447f8-db0a-2d48-0e7b-e8b8f43c52e9,Energy Meter 001,,,VoltageA,VoltageA,V,231.96,2026-08-06T08:00:00.000Z,,,"At 2026-08-06T08:00:00.000Z, Energy Meter 001 (Greenfield Energy Co) VoltageA=231.96 V."
historical_reading,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,a0a447f8-db0a-2d48-0e7b-e8b8f43c52e9,Energy Meter 001,,,ActivePower,ActivePower,kW,5.52,2026-08-06T08:00:00.000Z,,,"At 2026-08-06T08:00:00.000Z, Energy Meter 001 (Greenfield Energy Co) ActivePower=5.52 kW."
historical_reading,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,a0a447f8-db0a-2d48-0e7b-e8b8f43c52e9,Energy Meter 001,,,PowerFactor,PowerFactor,ratio,0.87,2026-08-06T08:00:00.000Z,,,"At 2026-08-06T08:00:00.000Z, Energy Meter 001 (Greenfield Energy Co) PowerFactor=0.87 ratio."
historical_reading,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,a0a447f8-db0a-2d48-0e7b-e8b8f43c52e9,Energy Meter 001,,,PowerConsumption,PowerConsumption,kWh,8.86,2026-08-06T08:00:00.000Z,,,"At 2026-08-06T08:00:00.000Z, Energy Meter 001 (Greenfield Energy Co) PowerConsumption=8.86 kWh."
historical_reading,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,a0a447f8-db0a-2d48-0e7b-e8b8f43c52e9,Energy Meter 001,,,VoltageA,VoltageA,V,233.24,2026-08-06T07:00:00.000Z,,,"At 2026-08-06T07:00:00.000Z, Energy Meter 001 (Greenfield Energy Co) VoltageA=233.24 V."
historical_reading,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,a0a447f8-db0a-2d48-0e7b-e8b8f43c52e9,Energy Meter 001,,,ActivePower,ActivePower,kW,6.18,2026-08-06T07:00:00.000Z,,,"At 2026-08-06T07:00:00.000Z, Energy Meter 001 (Greenfield Energy Co) ActivePower=6.18 kW."
historical_reading,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,a0a447f8-db0a-2d48-0e7b-e8b8f43c52e9,Energy Meter 001,,,PowerFactor,PowerFactor,ratio,0.89,2026-08-06T07:00:00.000Z,,,"At 2026-08-06T07:00:00.000Z, Energy Meter 001 (Greenfield Energy Co) PowerFactor=0.89 ratio."
historical_reading,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,a0a447f8-db0a-2d48-0e7b-e8b8f43c52e9,Energy Meter 001,,,PowerConsumption,PowerConsumption,kWh,8.94,2026-08-06T07:00:00.000Z,,,"At 2026-08-06T07:00:00.000Z, Energy Meter 001 (Greenfield Energy Co) PowerConsumption=8.94 kWh."
historical_reading,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,a0a447f8-db0a-2d48-0e7b-e8b8f43c52e9,Energy Meter 001,,,VoltageA,VoltageA,V,233.78,2026-08-06T06:00:00.000Z,,,"At 2026-08-06T06:00:00.000Z, Energy Meter 001 (Greenfield Energy Co) VoltageA=233.78 V."
historical_reading,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,a0a447f8-db0a-2d48-0e7b-e8b8f43c52e9,Energy Meter 001,,,ActivePower,ActivePower,kW,6.21,2026-08-06T06:00:00.000Z,,,"At 2026-08-06T06:00:00.000Z, Energy Meter 001 (Greenfield Energy Co) ActivePower=6.21 kW."
historical_reading,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,a0a447f8-db0a-2d48-0e7b-e8b8f43c52e9,Energy Meter 001,,,PowerFactor,PowerFactor,ratio,0.9,2026-08-06T06:00:00.000Z,,,"At 2026-08-06T06:00:00.000Z, Energy Meter 001 (Greenfield Energy Co) PowerFactor=0.9 ratio."
historical_reading,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,a0a447f8-db0a-2d48-0e7b-e8b8f43c52e9,Energy Meter 001,,,PowerConsumption,PowerConsumption,kWh,9.02,2026-08-06T06:00:00.000Z,,,"At 2026-08-06T06:00:00.000Z, Energy Meter 001 (Greenfield Energy Co) PowerConsumption=9.02 kWh."
historical_reading,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,a0a447f8-db0a-2d48-0e7b-e8b8f43c52e9,Energy Meter 001,,,VoltageA,VoltageA,V,233.9,2026-08-06T05:00:00.000Z,,,"At 2026-08-06T05:00:00.000Z, Energy Meter 001 (Greenfield Energy Co) VoltageA=233.9 V."
historical_reading,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,a0a447f8-db0a-2d48-0e7b-e8b8f43c52e9,Energy Meter 001,,,ActivePower,ActivePower,kW,6.34,2026-08-06T05:00:00.000Z,,,"At 2026-08-06T05:00:00.000Z, Energy Meter 001 (Greenfield Energy Co) ActivePower=6.34 kW."
historical_reading,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,a0a447f8-db0a-2d48-0e7b-e8b8f43c52e9,Energy Meter 001,,,PowerFactor,PowerFactor,ratio,0.9,2026-08-06T05:00:00.000Z,,,"At 2026-08-06T05:00:00.000Z, Energy Meter 001 (Greenfield Energy Co) PowerFactor=0.9 ratio."
historical_reading,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,a0a447f8-db0a-2d48-0e7b-e8b8f43c52e9,Energy Meter 001,,,PowerConsumption,PowerConsumption,kWh,9.1,2026-08-06T05:00:00.000Z,,,"At 2026-08-06T05:00:00.000Z, Energy Meter 001 (Greenfield Energy Co) PowerConsumption=9.1 kWh."
historical_reading,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,a0a447f8-db0a-2d48-0e7b-e8b8f43c52e9,Energy Meter 001,,,VoltageA,VoltageA,V,232.95,2026-08-06T04:00:00.000Z,,,"At 2026-08-06T04:00:00.000Z, Energy Meter 001 (Greenfield Energy Co) VoltageA=232.95 V."
historical_reading,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,a0a447f8-db0a-2d48-0e7b-e8b8f43c52e9,Energy Meter 001,,,ActivePower,ActivePower,kW,6.08,2026-08-06T04:00:00.000Z,,,"At 2026-08-06T04:00:00.000Z, Energy Meter 001 (Greenfield Energy Co) ActivePower=6.08 kW."
historical_reading,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,a0a447f8-db0a-2d48-0e7b-e8b8f43c52e9,Energy Meter 001,,,PowerFactor,PowerFactor,ratio,0.9,2026-08-06T04:00:00.000Z,,,"At 2026-08-06T04:00:00.000Z, Energy Meter 001 (Greenfield Energy Co) PowerFactor=0.9 ratio."
historical_reading,260d819a-2473-7045-7f10-1a415c5df668,Greenfield Energy Co,a0a447f8-db0a-2d48-0e7b-e8b8f43c52e9,Energy Meter 001,,,PowerConsumption,PowerConsumption,kWh,9.18,2026-08-06T04:00:00.000Z,,,"At 2026-08-06T04:00:00.000Z, Energy Meter 001 (Greenfield Energy Co) PowerConsumption=9.18 kWh."
